-4,4646307	-2,8105816
-3,3977202	6,9619289
-3,0785625	7,7935297
-3,263616	6,7958642
-4,5818924	-3,4189303
-4,6288731	-2,7365401
-4,6459333	-3,4594735
-5,4863044	-2,9590861
2,6704485	5,2518405
-5,4066858	-3,1601895
-4,4042674	-3,6594174
-5,5442855	-2,538239
-4,8728412	-3,0111657
-5,8344189	-3,3498328
2,8216352	4,9887756
-3,2781229	6,7168419
-6,0433163	-3,1831849
-4,8713498	-2,4828538
-5,2819083	-3,0985835
-4,924472	-3,0205492
-5,5964724	-2,7008393
-5,6077548	-2,8753157
-5,6513371	-3,442551
2,5296625	5,7497775
-5,3355968	-2,2890725
-5,3778219	-2,9473278
-4,7187668	-3,2657167
-5,139783	-3,1289955
-5,1479112	-2,8265935
-5,2964994	-2,5472707
-3,3024994	7,2575308
-5,0566281	-3,1968608
-3,4740906	6,8539554
2,7403696	5,5575436
2,6208415	5,1824562
-3,3391766	6,9546682
-5,7541229	-2,5699782
-4,8117929	-2,241257
-2,8469807	7,1509238
2,2099325	5,5869506
2,227392	5,618261
2,6206475	5,5770569
-5,8030026	-3,7648375
-5,6033317	-2,4730739
-5,9717878	-3,1374067
-5,3688899	-1,9107836
-2,5617443	7,9920463
2,7584781	5,4253306
-3,8515163	6,9739564
-5,1565955	-3,3453427
-3,7486001	7,5166019
-3,0362882	6,9504958
-5,4203808	-2,594898
-4,6112813	-2,9421766
-5,1001176	-3,2802787
-3,6423672	7,0333779
-2,8169644	8,0559381
-3,2018032	6,7283362
-5,2455738	-2,9378314
-3,4275778	6,8056216
2,9121947	5,5116941
-5,1313379	-3,3515755
3,0851945	5,1543391
-5,9830147	-3,2456512
-4,1426007	7,031289
-2,9663794	7,6511782
1,8693555	5,4790735
-5,5164738	-2,6008595
-3,424495	6,9327913
-3,6649535	6,3752506
-5,0882187	-2,8390327
-5,2146617	-2,8201865
3,0250642	5,3230872
2,2732101	5,2633051
-3,8656143	6,9004008
-2,7005313	7,2286365
-5,9917649	-2,8611782
-3,3094803	6,590731
-4,1059596	6,1927937
-4,7833135	-2,7143992
2,5870827	5,3714992
-5,288096	-3,5541684
2,3780638	5,3060178
-4,7837507	-3,2642703
-5,05066	-4,1386575
2,8608217	5,5416001
2,508637	5,4630151
2,3783823	5,3787614
2,4648799	5,286868
-5,7066946	-2,5375857
-3,7295464	7,0774517
-4,8035744	-2,562769
-5,4008572	-2,9164355
-5,0878782	-2,5911751
-3,6823666	7,4022047
-5,1743263	-3,0130294
-5,5753743	-2,9463022
-5,2636315	-3,097329
-5,279511	-3,1499595
-3,636793	7,2593656
2,8864997	5,1674418
-3,4795615	7,6147994
-3,0261192	7,7130067
-5,1190755	-3,0196778
-4,3764368	-3,7633047
-2,8448065	7,2637193
-3,5707091	7,232925
-6,2173622	-3,5027903
-5,631467	-2,736161
-3,6116806	6,9109523
-5,5093759	-2,88915
-4,7979723	-2,6026429
-5,1172048	-3,2853685
-4,5277511	-3,2956063
-5,4165508	-2,7200184
-4,1621161	7,6317229
-3,5787875	7,3412601
-5,7351631	-3,2196613
-5,8928921	-3,8586517
-5,3389899	-3,2761156
-4,9290917	-3,0451359
-3,3298232	7,4504192
-3,2900731	7,8674496
-3,4094876	6,9348371
-5,7259671	-3,048445
-4,9665239	-2,6167751
-5,1368477	-2,6641292
2,5172796	5,0972938
-4,5897356	-2,8608915
-3,3407254	7,1211879
2,1380168	5,6284598
-4,6545557	-2,8097229
-5,2638942	-3,9094837
-5,2362356	-2,3662356
-5,0843014	-3,2309216
-3,5481573	6,9790741
-4,7978322	-2,4981893
-3,3469475	7,6221203
-5,6221444	-3,1936091
-3,5141271	6,7739494
-5,6391125	-2,2964215
-4,2179145	-3,5071411
-5,2278208	-3,1701752
-5,2595858	-2,8257086
2,0794979	5,4240289
-5,3703299	-2,6684293
2,6430632	5,2366224
-3,3435531	7,5464717
2,5462852	5,2663135
2,6849373	5,3251929
-5,312367	-2,2438022
-3,1629852	7,1673483
-4,3099436	-2,4183785
-3,6050913	7,472647
-5,0051045	-2,7724249
-2,9284248	7,757283
-5,5499063	-3,4959759
-3,8250321	6,198026
-3,4385868	7,2416982
-3,2319523	7,0238218
-2,9375619	7,3969132
-5,9910204	-3,0754315
-5,5362377	-2,7111044
-5,5962036	-3,7657873
2,1024081	5,4752578
-3,2292194	7,8276841
-4,3543896	-3,305597
-4,4430108	-2,7442151
-5,7831105	-2,1795388
-5,5839923	-3,7048433
-5,2758117	-2,8895996
-4,6310955	-2,8607616
-5,5834083	-2,7936294
-4,2482253	-2,5099822
-5,1900416	-3,2840845
-5,432152	-3,1367115
-3,3628866	7,0756352
-5,564716	-3,2625408
-5,1487018	-2,9006742
-6,2024359	-2,6818519
-4,9226554	-2,682262
-3,6756394	6,3518473
-5,270846	-2,3012879
-5,5080983	-3,4292829
-5,138042	-2,4984918
-4,7950259	-2,4308927
-4,282452	-2,7118151
-5,1866953	-2,8696301
-5,2548527	-2,5040555
-3,4566553	6,7327852
-5,7898525	-3,3999215
-5,8069763	-2,6699084
-3,8775394	7,1597592
-4,4840528	-3,4909412
-2,363044	7,7831614
-4,5893712	-3,1373447
-5,7229822	-3,4095532
3,0072761	5,3576646
-5,2097775	-3,0613211
-4,7786062	-2,9116706
2,3759876	5,5063452
-3,2578573	7,4779088
-5,3078379	-2,6174168
-3,5099684	7,3178298
-3,6842253	7,4094208
-5,4126938	-2,9925131
-3,345745	7,5380815
-5,1452624	-1,8588218
-5,278725	-3,0971101
-5,7399535	-3,0789436
-5,1779927	-2,8457267
-3,6620561	7,3835813
2,5087322	5,4144484
-4,5891988	-3,2129823
2,6080829	5,7236714
2,9528235	5,2164329
-5,5516117	-2,7217277
-5,3389869	-2,0219412
-5,4980817	-2,9012707
2,3997831	5,5677276
-5,3562136	-2,8678054
-5,3642674	-2,8925324
-3,3252141	7,1260752
-3,9351274	7,0191139
-3,0106722	7,1273463
-2,4956087	7,7567849
-3,6732251	6,956958
-3,7838652	7,3342599
2,5970405	5,2542705
-6,2921905	-2,9975608
-3,3133886	7,4727923
2,999784	5,1865244
-2,970286	7,5448183
-4,1868926	-3,2023935
-4,6504451	-3,2223982
-5,7743434	-3,1024171
-5,9586053	-2,5094043
-5,4375628	-2,9348979
-5,096013	-2,6800166
-2,8015867	7,5476709
-5,3250991	-2,404018
-5,6599253	-3,206032
-2,9816228	6,7769411
-5,2384034	-3,0695302
-5,0278014	-3,2571149
-4,3303674	7,4199991
2,2760646	5,2649944
2,4298567	5,108591
-3,5863672	7,618774
-4,9327405	-3,617439
2,2532535	5,7591337
-3,5248115	7,7618969
-5,2920235	-2,7078137
-4,7398398	-2,9634254
-5,0656552	-3,8059302
-5,456036	-2,6875903
-3,2674181	6,8495559
-5,3272225	-3,7819909
-4,9902695	-2,9030785
-3,5314193	7,1898753
-4,2680452	-2,5964999
-5,1334845	-2,0558132
-4,7022153	-3,2179937
2,5598741	5,5428527
-3,454311	7,1867333
-3,1094363	7,0275317
-5,9600795	-2,9851293
